stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_gamma,64,gamma,0.45,4,0.05,0.09,0.45,200,23020.0,98,
HPO_gamma,65,gamma,0.45,5,0.05,0.09,0.45,200,23230.0,100,
HPO_gamma,66,gamma,0.65,1,0.05,0.09,0.65,200,23305.0,120,
HPO_gamma,67,gamma,0.65,2,0.05,0.09,0.65,200,23695.0,100,
HPO_gamma,68,gamma,0.65,3,0.05,0.09,0.65,200,24230.0,106,
HPO_gamma,69,gamma,0.65,4,0.05,0.09,0.65,200,23540.0,100,
HPO_gamma,70,gamma,0.65,5,0.05,0.09,0.65,200,23200.0,113,
HPO_gamma,71,gamma,0.85,1,0.05,0.09,0.85,200,23230.0,117,
HPO_gamma,72,gamma,0.85,2,0.05,0.09,0.85,200,23275.0,101,
HPO_gamma,73,gamma,0.85,3,0.05,0.09,0.85,200,22960.0,112,
HPO_gamma,74,gamma,0.85,4,0.05,0.09,0.85,200,23935.0,140,
HPO_gamma,75,gamma,0.85,5,0.05,0.09,0.85,200,23415.0,114,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.743]
final_grid,76,,,,0.05,0.09,0.74,10000,20515.0,9152,
overall_best,,,,,0.05,0.09,0.74,10000,20515.0,9152,best combination over the final grid
best_observed,,,,,,,,,20515.0,,lowest distance seen at any stage (from final training)
